# 2018-03-29
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE64398_het_TASTPM_2m_Hipp_rep1	DentateGranule	2.68869546669523	0.951756206117917	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	DentateGranule	-0.0317063735752924	0.72967529445996	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	DentateGranule	-1.60291628664189	0.601409049108078	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	DentateGranule	0.3151130979107	0.757988017701126	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	DentateGranule	-0.238995209067528	0.712753201230507	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	DentateGranule	0.776726174049387	0.795671955149102	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	DentateGranule	-7.02497974269721	0.158777090269116	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	DentateGranule	-1.50113861401213	0.609717703362552	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	DentateGranule	-2.02295388927765	0.567119139307585	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	DentateGranule	-1.42547242015983	0.615894738337185	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	DentateGranule	-1.001245348654	0.650526656826341	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	DentateGranule	-1.68516641291592	0.594694532614036	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_2m_Hipp_rep2	DentateGranule	0.228556861344867	0.750921970457051	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_2m_Hipp_rep3	DentateGranule	2.16210663890229	0.908767951510089	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_2m_Hipp_rep4	DentateGranule	2.18677211416542	0.910781525810704	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_2m_Hipp_rep1	DentateGranule	1.55204195653383	0.858965117669469	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_2m_Hipp_rep2	DentateGranule	0.159754145923264	0.745305237833516	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_2m_Hipp_rep3	DentateGranule	0.547458071980075	0.776955577161143	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	DentateGranule	0.132656138698312	0.743093082974793	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	DentateGranule	-2.62490552867878	0.51797861643582	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	DentateGranule	-0.331648911219776	0.705189385349391	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	DentateGranule	1.57047080785464	0.860469563094241	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	DentateGranule	0.310130388981757	0.757581252595661	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	DentateGranule	0.487310576135278	0.772045416274829	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_4m_Hipp_rep1	DentateGranule	-5.96788624163459	0.245073270836448	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_4m_Hipp_rep2	DentateGranule	-1.97384399452684	0.571128241946848	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_4m_Hipp_rep3	DentateGranule	-3.86425886351345	0.416803593543231	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TAU_4m_Hipp_rep4	DentateGranule	-8.9699352336318	2.9002696622542e-16	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_4m_Hipp_rep1	DentateGranule	3.27966253666383	1	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_4m_Hipp_rep2	DentateGranule	0.658611931997174	0.786029659600539	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_4m_Hipp_rep3	DentateGranule	0.58528708813759	0.780043761513551	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_4m_Hipp_rep4	DentateGranule	2.11288012493494	0.904749328622184	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_8m_Hipp_rep1	DentateGranule	-0.735978946950226	0.672181768012688	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_8m_Hipp_rep2	DentateGranule	2.58820103829097	0.943552309933835	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_8m_Hipp_rep3	DentateGranule	2.36711169641194	0.925503607762148	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_8m_Hipp_rep4	DentateGranule	-1.70127815512293	0.593379245164673	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_18m_Hipp_rep1	DentateGranule	2.34600510959992	0.923780564507356	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_18m_Hipp_rep2	DentateGranule	1.76279544745996	0.876170049200951	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE64398_TPM_18m_Hipp_rep3	DentateGranule	2.37431677772176	0.926091796978229	Disease	0.142825595188615	0.142825595188615	mixed_model
GSE36237_HippVeh_WT_1	GabaSSTReln	2.64647489256375	0.721716467429765	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	GabaSSTReln	-3.77699488381313	0.257018651896174	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	GabaSSTReln	3.49219470712875	0.782899000245152	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	GabaSSTReln	2.20451323803999	0.689743309221391	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	GabaSSTReln	-3.73748863145543	0.259876681872132	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	GabaSSTReln	-0.594591791379293	0.487245587911352	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	GabaSSTReln	-1.41926501039834	0.427585644493145	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	GabaSSTReln	-2.24079499545279	0.368153094369826	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	GabaSSTReln	1.94413979728667	0.670906921201632	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_2	GabaSSTReln	-1.74179356457247	0.404252723223223	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_3	GabaSSTReln	0.442527045902854	0.562274641508859	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_4	GabaSSTReln	0.158352838271838	0.541716417042268	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_5	GabaSSTReln	0.827516733227245	0.590126234640121	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_6	GabaSSTReln	0.25157899460796	0.548460745685225	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_7	GabaSSTReln	1.20948209970791	0.617759037096174	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_TG_8	GabaSSTReln	-0.658079687505284	0.482652636178151	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_WT_rep1	GabaSSTReln	0.153827440435493	0.541389032846159	WT	NA	NA	mixed_model
GSE48622_WT_rep2	GabaSSTReln	-2.94952436090201	0.316880962734682	WT	NA	NA	mixed_model
GSE48622_WT_rep3	GabaSSTReln	-0.504999148564663	0.493727054603536	WT	NA	NA	mixed_model
GSE48622_WT_rep4	GabaSSTReln	0.0262307524042118	0.53215821145808	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	GabaSSTReln	0.339360315677851	0.554811174591398	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APLP2KO_rep2	GabaSSTReln	0.0246131454443001	0.532041187723738	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APLP2KO_rep3	GabaSSTReln	-1.02203770562656	0.456322552616633	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APLP2KO_rep4	GabaSSTReln	-1.57031323626036	0.416658251192962	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APPKO_rep1	GabaSSTReln	1.91597371209897	0.668869281310028	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APPKO_rep2	GabaSSTReln	-0.76859947751626	0.474657221428913	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APPKO_rep3	GabaSSTReln	0.0571964237771745	0.534398383879606	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_APPKO_rep4	GabaSSTReln	-0.096733332979364	0.523262529862912	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_N.dCKO_rep1	GabaSSTReln	2.70687251437267	0.726085857166951	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_N.dCKO_rep2	GabaSSTReln	1.41812197205986	0.632852825389804	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_N.dCKO_rep3	GabaSSTReln	2.09239314361467	0.681632122468637	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE48622_N.dCKO_rep4	GabaSSTReln	0.895615992421638	0.595052789615669	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_3m_hp_VH_rep1	GabaSSTReln	3.65548768312747	0.794712224542968	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	GabaSSTReln	-0.357248163492268	0.504415913179408	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	GabaSSTReln	2.75984375079214	0.729917994424103	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	GabaSSTReln	4.66016234936481	0.867394145525831	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	GabaSSTReln	-0.131657609619307	0.520735977138502	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	GabaSSTReln	-4.71651627545345	0.189050162350545	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	GabaSSTReln	-0.283967571098157	0.509717305167237	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	GabaSSTReln	-1.47282997198095	0.423710554938256	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	GabaSSTReln	-3.95209501214559	0.244351254061598	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	GabaSSTReln	-1.68120130674999	0.40863619365721	WT	NA	NA	mixed_model
GSE63617_3m_hp_AD11_rep1	GabaSSTReln	-1.71323334076524	0.406318876575914	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_3m_hp_AD11_rep2	GabaSSTReln	4.73332102370681	0.872686717506023	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_3m_hp_AD11_rep3	GabaSSTReln	1.75941818585327	0.657543469312961	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_3m_hp_AD11_rep4	GabaSSTReln	1.33788787494376	0.627048390877123	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_3m_hp_AD11_rep5	GabaSSTReln	0.850416901880822	0.591782918444847	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_6m_hp_AD11_rep1	GabaSSTReln	0.0426578025347467	0.533346605671344	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_6m_hp_AD11_rep2	GabaSSTReln	1.00198200035154	0.602747704241691	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_6m_hp_AD11_rep3	GabaSSTReln	0.860292065654762	0.592497324707123	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_6m_hp_AD11_rep4	GabaSSTReln	-4.12019181551877	0.232190502934073	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE63617_6m_hp_AD11_rep5	GabaSSTReln	-4.25658647987471	0.222323203050489	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_WT_2m_Hipp_rep1	GabaSSTReln	-1.58654863142381	0.415483722016454	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	GabaSSTReln	-3.60163738681164	0.269704668742352	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	GabaSSTReln	-0.224074569091891	0.514050188821554	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	GabaSSTReln	-6.33855985339304	0.0717054664759158	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	GabaSSTReln	-2.45717388689929	0.352499436505262	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	GabaSSTReln	-5.06056187716057	0.164160617428079	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	GabaSSTReln	0.581317730925945	0.572315278484195	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	GabaSSTReln	3.1534615697428	0.758393778850482	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	GabaSSTReln	1.24398119355981	0.6202548305083	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	GabaSSTReln	0.929369081817171	0.597494614276742	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	GabaSSTReln	2.80280069460794	0.733025660319351	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	GabaSSTReln	2.8284174194594	0.734878869954333	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	GabaSSTReln	-1.51587216667952	0.420596721675468	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	GabaSSTReln	-0.113568850621556	0.522044585582941	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	GabaSSTReln	-1.05823617231637	0.453703820220898	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	GabaSSTReln	0.801260360807768	0.588226750508968	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	GabaSSTReln	2.28212913747342	0.695358333526484	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	GabaSSTReln	-2.20183096815878	0.370971897757755	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	GabaSSTReln	1.91730741273276	0.668965766199453	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	GabaSSTReln	-2.63157435803032	0.339882654488062	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	GabaSSTReln	-1.02762133881064	0.455918611719624	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	GabaSSTReln	3.72400457486903	0.799668992618153	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	GabaSSTReln	-6.56692807227581	0.0551844558466769	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	GabaSSTReln	2.72567403779091	0.727446029653991	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	GabaSSTReln	-1.208687786919	0.442819588009444	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	GabaSSTReln	-2.93424122095939	0.317986602208841	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	GabaSSTReln	2.74746922796617	0.729022775185017	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	GabaSSTReln	2.32424491406423	0.698405146240265	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	GabaSSTReln	0.797818276211995	0.587977737242272	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	GabaSSTReln	2.29978104830573	0.696635338741631	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	GabaSSTReln	2.78709965718672	0.731889788579425	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	GabaSSTReln	0.0814022378034508	0.536149522951295	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	GabaSSTReln	2.7124917451907	0.72649237332987	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	GabaSSTReln	-5.55985259418847	0.128040060533369	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	GabaSSTReln	-0.268667335622807	0.51082418139614	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	GabaSSTReln	-3.62059080000657	0.268333507981079	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	GabaSSTReln	-2.93903972773559	0.3176394602911	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	GabaSSTReln	1.95620654358142	0.671779874735933	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep1	GabaSSTReln	-1.24453328190922	0.44022639090592	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	GabaSSTReln	1.90421873244723	0.668018882140113	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	GabaSSTReln	1.86584640764529	0.665242884722333	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	GabaSSTReln	1.75331329928991	0.657101818997969	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	GabaSSTReln	1.75968969347685	0.657563111189387	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	GabaSSTReln	0.351720006699521	0.555705320842317	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	GabaSSTReln	5.61245864827468	0.936286819617893	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	GabaSSTReln	1.26752583862478	0.621958138145776	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	GabaSSTReln	0.7977811562376	0.587975051844564	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	GabaSSTReln	6.49315934206077	1	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	GabaSSTReln	2.07604670707492	0.680449560143877	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	GabaSSTReln	4.40807175365994	0.849156969479416	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_2m_Hipp_rep2	GabaSSTReln	1.85239443090397	0.664269718439324	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_2m_Hipp_rep3	GabaSSTReln	-0.983508298376575	0.459109913965902	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_2m_Hipp_rep4	GabaSSTReln	-1.69054286514207	0.407960390402956	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_2m_Hipp_rep1	GabaSSTReln	-3.17559502391464	0.300526165885703	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_2m_Hipp_rep2	GabaSSTReln	-0.888770482359506	0.465963601720994	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_2m_Hipp_rep3	GabaSSTReln	-3.93335788981071	0.245706767533526	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	GabaSSTReln	3.85885694745524	0.809424717349791	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	GabaSSTReln	3.04156124054923	0.750298490736108	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	GabaSSTReln	1.58705942670112	0.645074392372544	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	GabaSSTReln	0.678437331358909	0.579341273427406	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	GabaSSTReln	-2.47290601463384	0.35136131557585	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	GabaSSTReln	1.79847674414522	0.660369111426653	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_4m_Hipp_rep1	GabaSSTReln	1.95813798118803	0.671919602152404	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_4m_Hipp_rep2	GabaSSTReln	1.60138694836771	0.646110898848368	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_4m_Hipp_rep3	GabaSSTReln	2.41883289758076	0.705247994552171	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TAU_4m_Hipp_rep4	GabaSSTReln	4.51526943302749	0.856912050326152	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_4m_Hipp_rep1	GabaSSTReln	-3.88572778653593	0.24915250725302	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_4m_Hipp_rep2	GabaSSTReln	-7.32973709011013	2.57016588110437e-16	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_4m_Hipp_rep3	GabaSSTReln	-0.304471889990354	0.508233946090302	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_4m_Hipp_rep4	GabaSSTReln	-3.40329998771136	0.284053137608738	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_8m_Hipp_rep1	GabaSSTReln	3.52336328241344	0.785153851494139	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_8m_Hipp_rep2	GabaSSTReln	-1.78308043673041	0.401265876554687	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_8m_Hipp_rep3	GabaSSTReln	-2.53006743216373	0.347226044953634	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_8m_Hipp_rep4	GabaSSTReln	2.79888195156614	0.732742163798847	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_18m_Hipp_rep1	GabaSSTReln	-3.01136846242203	0.312406929248033	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_18m_Hipp_rep2	GabaSSTReln	-3.50522912910906	0.276679202493339	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE64398_TPM_18m_Hipp_rep3	GabaSSTReln	-6.26297542095101	0.077173526864918	Disease	0.505090732439135	0.505090732439135	mixed_model
GSE36237_HippVeh_WT_1	Microglia	0.773775578533412	0.325843006503556	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	Microglia	-0.922325010978129	0.256726395543686	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	Microglia	-1.26874315348181	0.242609751676613	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	Microglia	-0.858257194421125	0.259337178406096	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	Microglia	0.352455538141557	0.308674087689757	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	Microglia	-3.0391828775761	0.170463798544573	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	Microglia	0.317010180292712	0.307229678658877	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	Microglia	-1.91938041383191	0.216096086934262	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	Microglia	-0.726579529383372	0.264703083000905	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_2	Microglia	2.14036587148458	0.38153197342187	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_3	Microglia	-0.402133114574977	0.277924372332627	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_4	Microglia	0.955630881847402	0.333253665003334	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_5	Microglia	-0.324600242295954	0.281083860279892	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_6	Microglia	5.65861983233083	0.524901884247655	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_7	Microglia	-0.305726033907335	0.281852989968566	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE36237_HippVeh_TG_8	Microglia	-1.92996583696181	0.2156647277467	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_WT_rep1	Microglia	2.93409760001975	0.413876780933239	WT	NA	NA	mixed_model
GSE48622_WT_rep2	Microglia	2.53180884014446	0.397483392544737	WT	NA	NA	mixed_model
GSE48622_WT_rep3	Microglia	2.91850989720288	0.413241577338586	WT	NA	NA	mixed_model
GSE48622_WT_rep4	Microglia	2.55442247446654	0.398404904968879	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	Microglia	-1.46118093579801	0.234767853963365	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APLP2KO_rep2	Microglia	-0.484442485452226	0.274570240625785	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APLP2KO_rep3	Microglia	-1.33110625010257	0.240068436666145	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APLP2KO_rep4	Microglia	-0.262130184307281	0.283629533998387	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APPKO_rep1	Microglia	-1.26861485912391	0.242614979710421	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APPKO_rep2	Microglia	0.913567086759585	0.33153955265731	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APPKO_rep3	Microglia	1.78859415907649	0.367197169965314	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_APPKO_rep4	Microglia	1.12392567520574	0.340111728629425	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_N.dCKO_rep1	Microglia	-3.46144488003303	0.153256494492308	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_N.dCKO_rep2	Microglia	-2.83716515120026	0.178696081869784	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_N.dCKO_rep3	Microglia	-3.69179215794953	0.143869773391053	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE48622_N.dCKO_rep4	Microglia	-2.57588807621521	0.189343201537183	Disease	0.445928911440131	0.445928911440131	mixed_model
GSE63617_3m_hp_VH_rep1	Microglia	-1.04376669040095	0.251777610452233	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	Microglia	0.0256500796769743	0.295356666617011	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	Microglia	-0.871886784400771	0.25878176850058	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	Microglia	-2.19854490614309	0.20472004961183	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	Microglia	5.98715526981876	0.538289802487766	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	Microglia	1.04054480169108	0.336713932866695	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	Microglia	-0.196046512495753	0.286322463570867	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	Microglia	1.36598749183067	0.349975820718871	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	Microglia	1.41670695069313	0.352042653976267	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	Microglia	-0.23345893023457	0.284797896255749	WT	NA	NA	mixed_model
