# 2017-01-31
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE14499_Hippocampus,GFP,rep1	GabaSSTReln	-1.2589677032109	0.290479347936238	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	GabaSSTReln	1.12359930727922	0.442290473542148	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	GabaSSTReln	-0.0645461120326153	0.36658486161389	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	GabaSSTReln	-2.13523514374693	0.234645809616483	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	GabaSSTReln	-0.734390599805372	0.32390407017257	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	GabaSSTReln	2.51384137446418	0.530873171176587	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE15056_wt_rep1	GabaSSTReln	1.96148073333348	0.495678152400094	WT	NA	NA	mixed_model
GSE15056_wt_rep2	GabaSSTReln	-2.63623670491916	0.202723261122777	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	GabaSSTReln	-0.338903720705284	0.349103490803431	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE15056_Tg2576_rep2	GabaSSTReln	1.186729909834	0.446312995381753	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE1556_12moControl.1	GabaSSTReln	-1.45118140043879	0.278231978773246	WT	NA	NA	mixed_model
GSE1556_12moControl.2	GabaSSTReln	-1.11883582667021	0.299408195610719	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	GabaSSTReln	-2.29683689866024	0.224348955758747	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE1556_12moAPPSw.2	GabaSSTReln	4.19431475300234	0.637948671686503	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_eIF2+_S51A1	GabaSSTReln	-0.761429385464723	0.322181227344692	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	GabaSSTReln	0.68447934762769	0.41431086371073	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	GabaSSTReln	1.99502488184412	0.497815500445488	WT	NA	NA	mixed_model
GSE50521_WT1	GabaSSTReln	-0.394115564564248	0.345585532178929	WT	NA	NA	mixed_model
GSE50521_WT2	GabaSSTReln	1.51229640645256	0.467057266620978	WT	NA	NA	mixed_model
GSE50521_WT3	GabaSSTReln	2.68183662643801	0.541577402447442	WT	NA	NA	mixed_model
GSE50521_5xFAD1	GabaSSTReln	-0.547059612302791	0.335840325458747	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_5xFAD2	GabaSSTReln	-1.61238550407513	0.267960462246082	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_5xFAD3	GabaSSTReln	-0.0925176759351881	0.364802584522706	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	GabaSSTReln	-0.645562361285258	0.329563980183897	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	GabaSSTReln	-0.0605728830592329	0.366838025684442	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	GabaSSTReln	-2.52305911362199	0.209934650121509	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE52022_4mon_WT_rep1	GabaSSTReln	3.87596420664331	0.617664182491767	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	GabaSSTReln	-0.768838479786033	0.321709138650571	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	GabaSSTReln	-1.82574991915959	0.254365422998243	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE52022_4mon_5XFAD_rep2	GabaSSTReln	-1.78491767938275	0.256967149730058	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE53480_WT_rep1	GabaSSTReln	0.0318466558845421	0.372726764248042	WT	NA	NA	mixed_model
GSE53480_WT_rep2	GabaSSTReln	0.432917552344898	0.398281984299079	WT	NA	NA	mixed_model
GSE53480_WT_rep3	GabaSSTReln	-1.41536319880527	0.280514223714615	WT	NA	NA	mixed_model
GSE53480_WT_rep4	GabaSSTReln	0.290314160828488	0.389195657960298	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	GabaSSTReln	-0.784893657261022	0.32068614347203	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE53480_Tg4510_rep2	GabaSSTReln	1.43342450308371	0.462031749027397	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE53480_Tg4510_rep3	GabaSSTReln	0.210283766910528	0.384096324287887	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE53480_Tg4510_rep4	GabaSSTReln	-0.274726091387796	0.353192726532168	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE63617_15m_hp_VH_rep1	GabaSSTReln	-0.99659608199514	0.307197002033034	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	GabaSSTReln	-0.513460892530313	0.337981150646505	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	GabaSSTReln	-0.237851040394238	0.355542311233652	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	GabaSSTReln	1.42287833540945	0.461359773977625	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	GabaSSTReln	0.929050577283597	0.429894322014909	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	GabaSSTReln	-2.20767456857501	0.23003015323705	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE63617_15m_hp_AD11_rep2	GabaSSTReln	0.14747778352389	0.380094486358153	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE63617_15m_hp_AD11_rep3	GabaSSTReln	1.7535326732627	0.482428229553048	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE63617_15m_hp_AD11_rep4	GabaSSTReln	-1.66153748756177	0.264828622551325	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE63617_15m_hp_AD11_rep5	GabaSSTReln	1.73972263336514	0.481548288845281	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_WT_18m_Hipp_rep1	GabaSSTReln	0.647454220450439	0.411951716535548	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	GabaSSTReln	2.83364420575075	0.551250196282623	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	GabaSSTReln	-3.62303354157228	0.139847070082994	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	GabaSSTReln	1.12096813390524	0.442122821849746	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	GabaSSTReln	-2.36488087829751	0.220013365996126	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	GabaSSTReln	-1.7293477524206	0.260507924501479	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	GabaSSTReln	1.90999826912412	0.492397820385851	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	GabaSSTReln	-0.920768318481269	0.312028554757695	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	GabaSSTReln	-0.376886495532706	0.346683324749423	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	GabaSSTReln	-1.72649172924325	0.260689903052932	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	GabaSSTReln	1.21470850057861	0.448095720205485	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	GabaSSTReln	1.88657821332912	0.490905553844621	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	GabaSSTReln	-1.45527175560743	0.277971351718668	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	GabaSSTReln	1.02409875276892	0.435950550630383	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	GabaSSTReln	-2.61021286655804	0.204381434083619	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	GabaSSTReln	-0.978305296952113	0.308362444454327	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	GabaSSTReln	3.10080634070205	0.568273089761657	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	GabaSSTReln	-2.89022641497997	0.186539681140816	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	GabaSSTReln	2.66782817991942	0.540684819773119	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	GabaSSTReln	-0.256736949256316	0.354338949032371	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	GabaSSTReln	-2.55814281001747	0.207699205990551	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	GabaSSTReln	2.94382203449106	0.558270448021289	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	GabaSSTReln	2.15143280111475	0.507781416272245	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	GabaSSTReln	1.04447839547453	0.437249089762741	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	GabaSSTReln	1.80096165803772	0.485450284140952	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	GabaSSTReln	2.33621597811796	0.519555331536908	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	GabaSSTReln	-3.0613296750952	0.175637415475856	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	GabaSSTReln	-1.67700210604417	0.263843256293612	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	GabaSSTReln	-4.88645280609173	0.0593451996993225	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	GabaSSTReln	-1.12700162348714	0.298887891753246	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	GabaSSTReln	-0.771857072226349	0.321516801598101	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	GabaSSTReln	0.19231561972748	0.382951439532536	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	GabaSSTReln	-1.26690755106043	0.28997344097376	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	GabaSSTReln	1.7579280236309	0.482708290128004	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	GabaSSTReln	2.07913973471504	0.503175085480573	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	GabaSSTReln	0.920359783216835	0.429340566664535	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	GabaSSTReln	-0.140274027728287	0.361759670938902	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAU_18m_Hipp_rep3	GabaSSTReln	-4.39608986038522	0.0905898826045145	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	GabaSSTReln	1.59953901514351	0.472616144322153	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	GabaSSTReln	9.50103631595954	0.976079507126871	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	GabaSSTReln	2.81474540402583	0.550046012580829	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	GabaSSTReln	9.87645133884871	0.999999999999997	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	GabaSSTReln	-2.48763216816968	0.212191965211584	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	GabaSSTReln	-0.833002593968911	0.317620764071924	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	GabaSSTReln	-1.26472195000826	0.290112701928183	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	GabaSSTReln	1.8461609725899	0.488330269798678	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep1	GabaSSTReln	-2.23285160541314	0.228425936321014	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep2	GabaSSTReln	-4.81075200620265	0.0641686626239034	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep3	GabaSSTReln	-4.21036431690669	0.102423843070308	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep4	GabaSSTReln	-5.81783325973254	-5.65924756952867e-17	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_8m_Hipp_rep1	GabaSSTReln	3.37719517280256	0.585883884975955	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_8m_Hipp_rep2	GabaSSTReln	1.39902257006557	0.459839745129286	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAS10_8m_Hipp_rep3	GabaSSTReln	-1.34053218914139	0.285282265812605	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAU_8m_Hipp_rep1	GabaSSTReln	0.152132415112284	0.380391067674692	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAU_8m_Hipp_rep2	GabaSSTReln	1.14831494698968	0.443865291403721	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAU_8m_Hipp_rep3	GabaSSTReln	-0.0838156054200716	0.365357058379762	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE64398_TAU_8m_Hipp_rep4	GabaSSTReln	-0.426182652070576	0.343542298713593	Disease	0.189189548172786	0.189189548172786	mixed_model
GSE14499_Hippocampus,GFP,rep1	Microglia	5.00598002077843	0.534957813564497	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	Microglia	-0.239446142322962	0.343497748993119	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	Microglia	-0.397232426126581	0.337738489183492	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	Microglia	5.09524497809908	0.53821601870573	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	Microglia	0.914730622525269	0.385625643096193	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	Microglia	-4.60861042822115	0.184021578651523	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE15056_wt_rep1	Microglia	-1.28429518140107	0.305360358766096	WT	NA	NA	mixed_model
GSE15056_wt_rep2	Microglia	-2.85111041030819	0.248171002635571	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	Microglia	0.319877214165885	0.363913265791914	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE15056_Tg2576_rep2	Microglia	3.13650058748792	0.466721098017817	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE1556_12moControl.1	Microglia	-0.296004694342667	0.34143334017579	WT	NA	NA	mixed_model
GSE1556_12moControl.2	Microglia	-1.13017633784232	0.310985755601722	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	Microglia	0.155226071593646	0.35790343600718	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE1556_12moAPPSw.2	Microglia	-1.4258874690585	0.300192186020018	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_eIF2+_S51A1	Microglia	-8.16402668687345	0.0542475230660722	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	Microglia	-8.70130783620307	0.0346365552733595	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	Microglia	-6.45692068842177	0.116557546032919	WT	NA	NA	mixed_model
GSE50521_WT1	Microglia	-7.39748920930904	0.082226434671624	WT	NA	NA	mixed_model
GSE50521_WT2	Microglia	-9.10272126290175	0.0199848114100724	WT	NA	NA	mixed_model
GSE50521_WT3	Microglia	-9.650244595612	-1.29675410385452e-16	WT	NA	NA	mixed_model
GSE50521_5xFAD1	Microglia	7.18544613132573	0.614509161592585	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_5xFAD2	Microglia	9.16311563570864	0.686694856183722	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_5xFAD3	Microglia	5.34528506463099	0.547342577659049	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	Microglia	7.03688341827871	0.609086565649291	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	Microglia	7.61554518901106	0.630207941976872	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	Microglia	10.7418469911967	0.744319155499735	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE52022_4mon_WT_rep1	Microglia	-1.91206502000664	0.282446519146948	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	Microglia	-5.86762369389224	0.138067112103644	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	Microglia	4.60988437410986	0.520500170709647	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE52022_4mon_5XFAD_rep2	Microglia	1.33344641180102	0.400908929822393	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE53480_WT_rep1	Microglia	-5.60949336705557	0.147488967927606	WT	NA	NA	mixed_model
GSE53480_WT_rep2	Microglia	-7.06591588790148	0.0943289879347708	WT	NA	NA	mixed_model
GSE53480_WT_rep3	Microglia	-4.85293474923376	0.175103647329471	WT	NA	NA	mixed_model
GSE53480_WT_rep4	Microglia	-7.67510797385659	0.0720932434048398	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	Microglia	4.42921858313081	0.513905800122561	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE53480_Tg4510_rep2	Microglia	5.8834310383558	0.566985111873517	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE53480_Tg4510_rep3	Microglia	5.21893676490202	0.54273081631261	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE53480_Tg4510_rep4	Microglia	7.14222038778002	0.612931405392598	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE63617_15m_hp_VH_rep1	Microglia	-0.785023001840016	0.323583984600328	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	Microglia	-1.89589542840359	0.283036715435324	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	Microglia	1.62369103609736	0.411502969807204	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	Microglia	0.734171207190085	0.379035155260862	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	Microglia	-0.752176721176044	0.32478288642857	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	Microglia	0.136196470285196	0.357208848268835	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE63617_15m_hp_AD11_rep2	Microglia	-0.999040190540724	0.315772275218874	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE63617_15m_hp_AD11_rep3	Microglia	-0.742108096885697	0.325150395072641	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE63617_15m_hp_AD11_rep4	Microglia	-0.746330139287952	0.324996288907418	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE63617_15m_hp_AD11_rep5	Microglia	0.23067540224327	0.360657365481902	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia	-1.79637229988973	0.286669347755201	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia	-3.47515161686636	0.225393259514661	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia	-2.38866019146413	0.26505061279647	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia	-3.00656134501845	0.242496983962566	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia	-2.71148050457137	0.253267547689722	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia	-2.82331927618953	0.249185389678191	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia	-3.30799041742528	0.231494707336756	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia	-6.52103038366769	0.114217517594852	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia	-2.80576225940739	0.249826227517152	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia	-4.57391048243424	0.185288139966925	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia	-6.50174113064283	0.114921582720323	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia	-3.59651812363875	0.220963335519752	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia	-2.37451244459054	0.265567010977616	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia	-4.04640046923064	0.204542457547538	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia	-4.95989451233861	0.171199574997913	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia	-4.69943614497658	0.180706405192965	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia	-6.73329797184285	0.106469669302885	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia	-3.21055995918148	0.235050956390036	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia	-5.64571847471905	0.146166737619392	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia	-5.06623600135325	0.16731806990752	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia	-2.47449085415482	0.261917760724972	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia	-6.75492085913358	0.105680425632652	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia	-3.65063180156303	0.218988165543581	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia	-5.19867279598511	0.162484076164512	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia	-3.99203982525945	0.206526641879038	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia	-5.22581584884148	0.161493344336257	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia	4.96600611449101	0.533498750670276	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia	7.51392744514208	0.626498855394048	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia	9.01120859051663	0.681150190835861	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia	10.6240083640402	0.740018000462402	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia	15.044347106591	0.901362058077684	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia	13.0371342180487	0.82809801864612	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia	13.5464231544813	0.846687259943767	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	Microglia	-1.20993679516286	0.308074468351841	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	Microglia	-0.271844106829544	0.342315210876379	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	Microglia	-0.494367680389731	0.334193015188604	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	Microglia	0.319945702378544	0.363915765637915	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAU_18m_Hipp_rep3	Microglia	17.7467281090841	1	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia	0.579390736548541	0.373385608783232	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia	-1.12101627864386	0.311320101271852	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia	2.2164354730709	0.433138368847914	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia	-2.08359555185047	0.276185589018181	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia	1.81970655305773	0.418657611273368	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia	4.83007398716799	0.528537175944915	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia	1.22650078317472	0.397005373404717	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia	-3.3002529085646	0.231777129374551	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia	13.4582579721391	0.843469197010593	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia	8.11927550061644	0.648594291338713	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia	15.7947745842244	0.928752948513719	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia	14.4197643780436	0.878564549196699	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep1	Microglia	-5.94179670955431	0.135359768614947	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep2	Microglia	-5.06805684872637	0.167251608280801	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep3	Microglia	-5.12254749960251	0.165262678647462	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep1	Microglia	-3.52869218956691	0.223439008098723	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep2	Microglia	-4.85290916531604	0.175104581152269	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep3	Microglia	-3.59576117223627	0.220990964535944	Disease	1.58673222775043e-10	1.58673222775043e-10	mixed_model
