# 2018-04-05
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE14499_Hippocampus,GFP,rep1	GabaSSTReln	-1.46484485097095	0.307470794770057	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	GabaSSTReln	0.881152742517814	0.467339779424959	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	GabaSSTReln	0.285823152237514	0.42677079615009	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	GabaSSTReln	-2.30720207719168	0.250068010195005	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	GabaSSTReln	-0.417929219994949	0.378813297169892	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	GabaSSTReln	2.47303294404842	0.575819119820394	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE15056_wt_rep1	GabaSSTReln	1.98870065457897	0.542814093912453	WT	NA	NA	mixed_model
GSE15056_wt_rep2	GabaSSTReln	-2.81633060320439	0.215373234403927	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	GabaSSTReln	-0.289440164612911	0.387569237448862	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE15056_Tg2576_rep2	GabaSSTReln	1.13426342040664	0.484588112156292	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE1556_12moControl.1	GabaSSTReln	-1.03498214461458	0.336763968214453	WT	NA	NA	mixed_model
GSE1556_12moControl.2	GabaSSTReln	-0.863446513966422	0.348453335322063	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	GabaSSTReln	-2.19226095646382	0.257900720815365	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE1556_12moAPPSw.2	GabaSSTReln	3.55608941111435	0.649624454571939	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_eIF2+_S51A1	GabaSSTReln	-1.08371440129071	0.333443088254312	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	GabaSSTReln	0.905974413496597	0.469031262548314	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	GabaSSTReln	2.18734985471879	0.556351126523656	WT	NA	NA	mixed_model
GSE50521_WT1	GabaSSTReln	-0.51114559161031	0.372461028640409	WT	NA	NA	mixed_model
GSE50521_WT2	GabaSSTReln	1.52282219774381	0.5110666121275	WT	NA	NA	mixed_model
GSE50521_WT3	GabaSSTReln	2.68753418898796	0.590436396637247	WT	NA	NA	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	GabaSSTReln	-0.583828096667561	0.367508049013351	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	GabaSSTReln	-0.685626130340338	0.360570979543075	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	GabaSSTReln	-2.42453828904205	0.242072085090974	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_5xFAD1	GabaSSTReln	-0.0594765878222642	0.403240201319911	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_5xFAD2	GabaSSTReln	-1.78409726997937	0.285715205498716	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE50521_5xFAD3	GabaSSTReln	-0.0552386806129774	0.403528995274556	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE52022_4mon_WT_rep1	GabaSSTReln	3.95595516349499	0.676873473074253	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	GabaSSTReln	-1.12517464649198	0.330617762549688	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	GabaSSTReln	-1.65947045557593	0.294207951755043	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE52022_4mon_5XFAD_rep2	GabaSSTReln	-1.59170249726439	0.298826027543982	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE53480_WT_rep1	GabaSSTReln	-0.195113592880668	0.393997161028436	WT	NA	NA	mixed_model
GSE53480_WT_rep2	GabaSSTReln	0.553511084122143	0.445012501935953	WT	NA	NA	mixed_model
GSE53480_WT_rep3	GabaSSTReln	-1.19905816767301	0.325582939177864	WT	NA	NA	mixed_model
GSE53480_WT_rep4	GabaSSTReln	0.554871903769652	0.445105235558507	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	GabaSSTReln	-0.705948372909728	0.359186111845642	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE53480_Tg4510_rep2	GabaSSTReln	0.98256234769401	0.474250379273301	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE53480_Tg4510_rep3	GabaSSTReln	0.279360123152962	0.426330370337033	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE53480_Tg4510_rep4	GabaSSTReln	-0.290827648035785	0.387474686812213	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE63617_15m_hp_VH_rep1	GabaSSTReln	-0.804012215687992	0.352503510371611	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	GabaSSTReln	-0.484560113471925	0.374272707138437	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	GabaSSTReln	-0.462015950074385	0.375808988557592	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	GabaSSTReln	1.36006848000881	0.499975692138783	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	GabaSSTReln	0.810056049400521	0.46249486561408	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	GabaSSTReln	-2.22345722784883	0.255774837888126	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE63617_15m_hp_AD11_rep2	GabaSSTReln	0.254593305656735	0.424642625227129	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE63617_15m_hp_AD11_rep3	GabaSSTReln	1.7834822098862	0.52882939739079	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE63617_15m_hp_AD11_rep4	GabaSSTReln	-1.50760268014239	0.304557044664491	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE63617_15m_hp_AD11_rep5	GabaSSTReln	1.48770247833332	0.508673364197875	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_WT_18m_Hipp_rep1	GabaSSTReln	0.408314147873724	0.435117996145554	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	GabaSSTReln	2.85899858095264	0.602120909155054	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	GabaSSTReln	-3.29843762839428	0.182519850058599	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	GabaSSTReln	1.51528787314841	0.510553182434958	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	GabaSSTReln	-2.10274724512978	0.264000670015391	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	GabaSSTReln	-1.28840978839294	0.319494035710354	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	GabaSSTReln	2.0756302857813	0.54873794989394	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	GabaSSTReln	-1.32624244012483	0.316915913875972	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	GabaSSTReln	-0.333562370082481	0.384562511351302	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	GabaSSTReln	-1.77358840669333	0.286431336371176	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	GabaSSTReln	1.26328470090579	0.493380321137888	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	GabaSSTReln	1.9502181885322	0.54019169021051	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	GabaSSTReln	-1.63573124771596	0.295825669977609	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	GabaSSTReln	0.730608429450536	0.45708087441055	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	GabaSSTReln	-2.82082087344198	0.215067243065444	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	GabaSSTReln	-1.31203637929748	0.317883991817193	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	GabaSSTReln	3.32179644925056	0.633658462949052	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	GabaSSTReln	-3.28767526695216	0.183253255668654	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	GabaSSTReln	3.00772122839395	0.612255676005464	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	GabaSSTReln	0.014152446183225	0.408257682556997	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	GabaSSTReln	-2.20884256117723	0.256770760445056	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	GabaSSTReln	3.25149539031547	0.628867767961422	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	GabaSSTReln	2.30712168891735	0.564513028128638	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	GabaSSTReln	0.969649653224089	0.473370438322042	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	GabaSSTReln	1.86437966939121	0.534342188515608	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	GabaSSTReln	2.15774834285118	0.554333919148994	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	GabaSSTReln	-2.97596503387718	0.204494879533294	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	GabaSSTReln	-1.7321433538435	0.289255626786674	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	GabaSSTReln	-5.259402941254	0.0488890507856296	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	GabaSSTReln	-1.63213715858838	0.296070590680503	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	GabaSSTReln	-0.946077758084388	0.342822394721537	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	GabaSSTReln	0.182657053391432	0.419740499307882	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	GabaSSTReln	-1.65926856337817	0.294221709783079	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	GabaSSTReln	1.69631784227047	0.522889545198491	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	GabaSSTReln	2.0222304634517	0.545098996725241	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	GabaSSTReln	1.13094713347329	0.484362122399811	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	GabaSSTReln	0.360825443320836	0.431881858563607	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAU_18m_Hipp_rep3	GabaSSTReln	-4.89691611520488	0.0735908667602454	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	GabaSSTReln	1.84930352579177	0.533314818420922	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	GabaSSTReln	8.69767574298417	1	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	GabaSSTReln	2.90154608891263	0.60502032683393	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	GabaSSTReln	8.5776357070996	0.991819821679246	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	GabaSSTReln	-2.22925721146829	0.255379595584881	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	GabaSSTReln	-0.480844456752625	0.374525912115582	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	GabaSSTReln	-0.853900316587577	0.349103864924696	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	GabaSSTReln	1.8695838703237	0.534696830959115	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep1	GabaSSTReln	-2.43242107491194	0.24153490935952	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep2	GabaSSTReln	-4.75064457521079	0.0835586018711706	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep3	GabaSSTReln	-3.95376390350801	0.137862367667787	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep4	GabaSSTReln	-5.97682537149347	6.05252889192849e-17	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_8m_Hipp_rep1	GabaSSTReln	3.07901102609084	0.617113749008475	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_8m_Hipp_rep2	GabaSSTReln	1.9231358695416	0.538346154285348	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAS10_8m_Hipp_rep3	GabaSSTReln	-1.04287312774538	0.336226233877235	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAU_8m_Hipp_rep1	GabaSSTReln	0.467020232834982	0.439118546794825	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAU_8m_Hipp_rep2	GabaSSTReln	1.48269876843604	0.508332384299598	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAU_8m_Hipp_rep3	GabaSSTReln	-0.205703847734681	0.393275483693623	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE64398_TAU_8m_Hipp_rep4	GabaSSTReln	-0.342617804976889	0.383945424962895	Disease	0.193367803630814	0.193367803630814	mixed_model
GSE14499_Hippocampus,GFP,rep1	Microglia	4.94625882209971	0.533248855565729	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	Microglia	-0.182895270333099	0.346190614303508	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	Microglia	-0.418288617765094	0.337605911098662	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	Microglia	4.94541030219281	0.53321791037699	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	Microglia	1.03547494198286	0.390624098853785	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	Microglia	-4.67381801580976	0.182408420344325	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE15056_wt_rep1	Microglia	-1.4279076359248	0.300785500855876	WT	NA	NA	mixed_model
GSE15056_wt_rep2	Microglia	-2.65099963198242	0.25617981470151	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	Microglia	0.505378806710431	0.371291700376958	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE15056_Tg2576_rep2	Microglia	2.95280293003071	0.460548299785122	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE1556_12moControl.1	Microglia	-0.14948762829829	0.347408977926658	WT	NA	NA	mixed_model
GSE1556_12moControl.2	Microglia	-1.05038359538453	0.314553654782438	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	Microglia	-0.1010474696775	0.349175571543222	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE1556_12moAPPSw.2	Microglia	-1.37992129700848	0.302535543845526	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_eIF2+_S51A1	Microglia	-7.98380238920333	0.0616945863797927	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	Microglia	-8.73358377826348	0.0343503527223062	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	Microglia	-6.60651060622259	0.111923878381252	WT	NA	NA	mixed_model
GSE50521_WT1	Microglia	-7.21590094662632	0.089699651293537	WT	NA	NA	mixed_model
GSE50521_WT2	Microglia	-9.1330725467884	0.0197811537671548	WT	NA	NA	mixed_model
GSE50521_WT3	Microglia	-9.67547359318558	-1.29566076684089e-16	WT	NA	NA	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	Microglia	7.03946679309556	0.609587330603594	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	Microglia	7.91204259990803	0.641409828592319	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	Microglia	10.5740809362686	0.738493324310816	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD1	Microglia	6.9408856547167	0.605992115089601	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD2	Microglia	9.16211858639565	0.686999610311199	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD3	Microglia	5.37955216557729	0.549050894132112	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE52022_4mon_WT_rep1	Microglia	-1.96729143547581	0.281114384899699	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	Microglia	-6.07414947687523	0.131338880305059	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	Microglia	4.70974683016101	0.524623355833766	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE52022_4mon_5XFAD_rep2	Microglia	1.48541183283086	0.407033121075439	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_WT_rep1	Microglia	-5.69912402382688	0.145015911724195	WT	NA	NA	mixed_model
GSE53480_WT_rep2	Microglia	-6.96354206236769	0.0989030809830367	WT	NA	NA	mixed_model
GSE53480_WT_rep3	Microglia	-4.82985744363936	0.176717723513744	WT	NA	NA	mixed_model
GSE53480_WT_rep4	Microglia	-7.62232886291966	0.0748773843365228	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	Microglia	4.38101884566066	0.512634774963281	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep2	Microglia	5.71229262053404	0.561185808228927	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep3	Microglia	5.26199267702291	0.544763545618814	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep4	Microglia	7.21356428457221	0.615936597944155	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_VH_rep1	Microglia	-0.798043302857133	0.32375640643878	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	Microglia	-1.74903338048151	0.289074170699228	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	Microglia	1.54854319920182	0.409335497285828	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	Microglia	0.732751376498956	0.379583888961945	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	Microglia	-0.82609123248478	0.322733509428348	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	Microglia	0.13988182785968	0.357962168680621	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep2	Microglia	-1.00200595471577	0.316317968393773	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep3	Microglia	-0.781545889122944	0.324358060657561	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep4	Microglia	-0.767557293683313	0.32486821925555	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep5	Microglia	0.383558610815975	0.366848965535387	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia	-1.81248460969163	0.286760129216349	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia	-3.56843493707304	0.222721308376791	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia	-2.7341300187382	0.253148082048961	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia	-3.22216352757829	0.235349691087118	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia	-2.66219802275985	0.255771413774955	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia	-2.69992130147125	0.254395660572139	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia	-3.46547118030916	0.226476356267128	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia	-6.10800887981554	0.130104041138588	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia	-2.8306370006955	0.249628510207458	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia	-4.48148909762581	0.189422580677787	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia	-6.40296664071184	0.119347047099101	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia	-3.64612446930732	0.219888001558096	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia	-2.37505220422704	0.266243509335467	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia	-3.99677302360539	0.207099986090807	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia	-4.79428411407938	0.178015068912891	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia	-4.65323724651488	0.183158992941433	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia	-6.43914975906563	0.118027462941428	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia	-3.1072722457268	0.239539731146785	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia	-5.53375215408311	0.151046959056961	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia	-5.10288869111805	0.166760380832552	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia	-2.59592277616334	0.258188446066079	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia	-6.55323880341216	0.113866680169423	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia	-3.54380234942389	0.223619649202657	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia	-4.88713509494937	0.174628829999414	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia	-3.83976663640145	0.212825947551126	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia	-4.97203353929364	0.171532616978954	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia	4.82183191048972	0.528711054822758	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia	7.32968325150282	0.620171411197918	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia	9.14488865321555	0.686371241395067	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia	10.5129404988119	0.73626355649832	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia	15.0820133767525	0.902895855186208	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia	13.0411254358634	0.828465471158709	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia	13.5652302964532	0.847579370193942	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	Microglia	-1.34650136926358	0.303754355523712	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	Microglia	-0.328087734114927	0.340895502004264	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	Microglia	-0.649673914071118	0.329167379948897	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	Microglia	0.372055151170806	0.366429438866685	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_18m_Hipp_rep3	Microglia	17.7446179131955	0.999999999999998	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia	0.433783375441421	0.36868064303412	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia	-1.28950726149619	0.305832908316073	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia	2.17676527069569	0.432246510232216	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia	-2.00186782157788	0.279853397638076	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia	1.63956088903797	0.412654876793185	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia	4.54599473799983	0.518651381155159	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia	0.924991477626365	0.386594810172134	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia	-3.49771651326007	0.225300381601128	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia	13.3860234627947	0.841043767144743	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia	8.01926396576562	0.645320149819097	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia	15.7078364380617	0.925719377170576	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia	14.2721984642605	0.873362222437262	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep1	Microglia	-5.80910809060404	0.141004835876707	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep2	Microglia	-5.04900779845925	0.168725395888984	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep3	Microglia	-4.85390692736836	0.175840648259513	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep1	Microglia	-3.5553733836382	0.223197658115879	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep2	Microglia	-4.80493755170997	0.177626542214207	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep3	Microglia	-3.51794945210062	0.224562494244485	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
