# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_early_down_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_early_down_regulation_mixed_model_results.tsv
# only top 50 pathways
# only top 200 genes from the score file are shown ranking in ()
# FDR: corrected p value, []: gene member size of the pathway
geneSymbol	rank	Count	name	sig_paths
Ngf	60	13	regulation of cell morphogenesis involved in differentiation- FDR:0.202835[222](GO:0010769); modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of secretion by cell- FDR:0.07797[349](GO:1903530); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); regulation of secretion- FDR:0.15123774[374](GO:0051046); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Gpr68	61.5	7	regulation of secretion by cell- FDR:0.07797[349](GO:1903530); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of secretion- FDR:0.15123774[374](GO:0051046); regulation of protein transport- FDR:0.14651156[398](GO:0051223); regulation of establishment of protein localization- FDR:0.1452276[433](GO:0070201); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Ehd1	63	2	cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); chemical homeostasis- FDR:0.02034[443](GO:0048878)	cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); chemical homeostasis- FDR:0.02034[443](GO:0048878)
Prox1	64	15	positive regulation of cell migration- FDR:0.19735297[212](GO:0030335); positive regulation of cell motility- FDR:0.17809902[218](GO:2000147); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); regulation of cell migration- FDR:0.0226[379](GO:0030334); cell migration- FDR:0.156279[392](GO:0016477); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Dab1	66	12	regulation of cell morphogenesis involved in differentiation- FDR:0.202835[222](GO:0010769); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); cell migration- FDR:0.156279[392](GO:0016477); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Lgals1	69	8	immune response- FDR:0.021357[308](GO:0006955); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); immune system development- FDR:0.18566163[353](GO:0002520); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	immune response- FDR:0.021357[308](GO:0006955); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Stxbp4	71	10	cellular response to organonitrogen compound- FDR:0.14012[182](GO:0071417); cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699); cellular response to hormone stimulus- FDR:0.19215947[219](GO:0032870); enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); regulation of secretion by cell- FDR:0.07797[349](GO:1903530); regulation of secretion- FDR:0.15123774[374](GO:0051046); regulation of protein transport- FDR:0.14651156[398](GO:0051223); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of establishment of protein localization- FDR:0.1452276[433](GO:0070201)	enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)
Klf13	72	4	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Sbf1	77	1	positive regulation of hydrolase activity- FDR:0.14207182[399](GO:0051345)	NA
Nsmf	78	19	cellular response to organonitrogen compound- FDR:0.14012[182](GO:0071417); cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699); positive regulation of cell migration- FDR:0.19735297[212](GO:0030335); positive regulation of cell motility- FDR:0.17809902[218](GO:2000147); cellular response to hormone stimulus- FDR:0.19215947[219](GO:0032870); regulation of cell morphogenesis involved in differentiation- FDR:0.202835[222](GO:0010769); modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of cell motility- FDR:0.02034[400](GO:2000145); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Wtip	79.5	1	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)
Scrt2	84	6	regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)	regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Cdk19	86	2	positive regulation of apoptotic process- FDR:0.18144205[365](GO:0043065); positive regulation of cell death- FDR:0.16166793[390](GO:0010942)	NA
Aplp2	90	1	chemical homeostasis- FDR:0.02034[443](GO:0048878)	chemical homeostasis- FDR:0.02034[443](GO:0048878)
Anxa4	93	4	regulation of secretion by cell- FDR:0.07797[349](GO:1903530); regulation of secretion- FDR:0.15123774[374](GO:0051046); regulation of protein transport- FDR:0.14651156[398](GO:0051223); regulation of establishment of protein localization- FDR:0.1452276[433](GO:0070201)	NA
Rps14	94	2	immune system development- FDR:0.18566163[353](GO:0002520); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)
Cebpb	95	10	cellular response to organonitrogen compound- FDR:0.14012[182](GO:0071417); cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699); response to external biotic stimulus- FDR:0.17628[232](GO:0043207); response to other organism- FDR:0.17628[232](GO:0051707); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); defense response- FDR:0.048025[369](GO:0006952); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); defense response- FDR:0.048025[369](GO:0006952); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)
Igfbp4	96	1	positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	NA
Ntf3	97	14	positive regulation of cell migration- FDR:0.19735297[212](GO:0030335); positive regulation of cell motility- FDR:0.17809902[218](GO:2000147); modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); regulation of cell migration- FDR:0.0226[379](GO:0030334); positive regulation of hydrolase activity- FDR:0.14207182[399](GO:0051345); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Agap3	99	1	cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701)	cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701)
Srsf3	100	6	cellular response to organonitrogen compound- FDR:0.14012[182](GO:0071417); cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699); cellular response to hormone stimulus- FDR:0.19215947[219](GO:0032870); enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)	enzyme linked receptor protein signaling pathway- FDR:0.04666235[317](GO:0007167); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)
Bag4	104	10	positive regulation of cell migration- FDR:0.19735297[212](GO:0030335); positive regulation of cell motility- FDR:0.17809902[218](GO:2000147); response to cytokine- FDR:0.09014318[236](GO:0034097); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270)
Arf1	106	11	modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); regulation of secretion by cell- FDR:0.07797[349](GO:1903530); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); regulation of secretion- FDR:0.15123774[374](GO:0051046); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of protein transport- FDR:0.14651156[398](GO:0051223); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of establishment of protein localization- FDR:0.1452276[433](GO:0070201); chemical homeostasis- FDR:0.02034[443](GO:0048878); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)	regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); chemical homeostasis- FDR:0.02034[443](GO:0048878); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Il10rb	107	4	response to external biotic stimulus- FDR:0.17628[232](GO:0043207); response to other organism- FDR:0.17628[232](GO:0051707); response to cytokine- FDR:0.09014318[236](GO:0034097); defense response- FDR:0.048025[369](GO:0006952)	defense response- FDR:0.048025[369](GO:0006952)
Rbm3	109	1	cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699)	NA
Cdc42se1	110	1	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)
Per3	112	1	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)
Emp2	115	8	immune response- FDR:0.021357[308](GO:0006955); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell migration- FDR:0.0226[379](GO:0030334); cell migration- FDR:0.156279[392](GO:0016477); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	immune response- FDR:0.021357[308](GO:0006955); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270)
Nr2e1	116.5	19	cellular response to hormone stimulus- FDR:0.19215947[219](GO:0032870); regulation of cell morphogenesis involved in differentiation- FDR:0.202835[222](GO:0010769); modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); defense response- FDR:0.048025[369](GO:0006952); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); cell migration- FDR:0.156279[392](GO:0016477); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); defense response- FDR:0.048025[369](GO:0006952); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of cell motility- FDR:0.02034[400](GO:2000145); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270); negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Cdc42ep4	119	3	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); positive regulation of hydrolase activity- FDR:0.14207182[399](GO:0051345)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344)
Irgm1	120	3	innate immune response- FDR:0.14550923[174](GO:0045087); immune response- FDR:0.021357[308](GO:0006955); defense response- FDR:0.048025[369](GO:0006952)	immune response- FDR:0.021357[308](GO:0006955); defense response- FDR:0.048025[369](GO:0006952)
Hrk	124	2	positive regulation of apoptotic process- FDR:0.18144205[365](GO:0043065); positive regulation of cell death- FDR:0.16166793[390](GO:0010942)	NA
Camkk1	128	1	positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	NA
Tef	130	1	sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	NA
Jph3	135	1	modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804)	NA
Orc2	136	1	sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	NA
Dnajb5	141	1	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)
Spns2	144	2	immune system development- FDR:0.18566163[353](GO:0002520); cell migration- FDR:0.156279[392](GO:0016477)	NA
Timp3	147	1	response to cytokine- FDR:0.09014318[236](GO:0034097)	NA
Foxk1	149	1	sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	NA
Rnf10	150	4	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Pak4	151	2	cell migration- FDR:0.156279[392](GO:0016477); positive regulation of protein phosphorylation- FDR:0.18799971[493](GO:0001934)	NA
Ets2	152	2	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)
Cttn	153	6	regulation of cell morphogenesis involved in differentiation- FDR:0.202835[222](GO:0010769); regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); cell migration- FDR:0.156279[392](GO:0016477); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Prkx	157	7	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); immune system development- FDR:0.18566163[353](GO:0002520); regulation of cell migration- FDR:0.0226[379](GO:0030334); cell migration- FDR:0.156279[392](GO:0016477); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); regulation of cell migration- FDR:0.0226[379](GO:0030334); regulation of cell motility- FDR:0.02034[400](GO:2000145); regulation of locomotion- FDR:0.024408[436](GO:0040012); regulation of cellular component movement- FDR:0.02034[440](GO:0051270)
Tinagl1	160	1	immune response- FDR:0.021357[308](GO:0006955)	immune response- FDR:0.021357[308](GO:0006955)
Rasgrf1	161	2	modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of hydrolase activity- FDR:0.14207182[399](GO:0051345)	NA
Parvb	165	1	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)	regulation of cell morphogenesis- FDR:0.0245775[346](GO:0022604)
Sox18	167	2	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122); sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	negative regulation of transcription from RNA polymerase II promoter- FDR:0.04746[442](GO:0000122)
Ica1	172.5	3	modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); regulation of secretion by cell- FDR:0.07797[349](GO:1903530); regulation of secretion- FDR:0.15123774[374](GO:0051046)	NA
Cxxc1	174	1	sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	NA
Rgs8	179	1	positive regulation of hydrolase activity- FDR:0.14207182[399](GO:0051345)	NA
Igtp	180	1	response to cytokine- FDR:0.09014318[236](GO:0034097)	NA
Prmt1	183	2	negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
Serpine2	184	8	modulation of synaptic transmission- FDR:0.18723231[225](GO:0050804); positive regulation of neurogenesis- FDR:0.09020348[299](GO:0050769); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); positive regulation of cell development- FDR:0.0818685[356](GO:0010720); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neuron differentiation- FDR:0.15127875[406](GO:0045664); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); regulation of cell projection organization- FDR:0.04549737[392](GO:0031344); regulation of neurogenesis- FDR:0.02615143[482](GO:0050767)
Gbp2	186	13	host- FDR:0.03341571[10](GO:0018995); host cell- FDR:0.03341571[10](GO:0043657); other organism- FDR:0.03341571[10](GO:0044215); other organism cell- FDR:0.03341571[10](GO:0044216); other organism part- FDR:0.03341571[10](GO:0044217); response to protozoan- FDR:0.15434471[10](GO:0001562); innate immune response- FDR:0.14550923[174](GO:0045087); response to external biotic stimulus- FDR:0.17628[232](GO:0043207); response to other organism- FDR:0.17628[232](GO:0051707); response to cytokine- FDR:0.09014318[236](GO:0034097); immune response- FDR:0.021357[308](GO:0006955); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); defense response- FDR:0.048025[369](GO:0006952)	host- FDR:0.03341571[10](GO:0018995); host cell- FDR:0.03341571[10](GO:0043657); other organism- FDR:0.03341571[10](GO:0044215); other organism cell- FDR:0.03341571[10](GO:0044216); other organism part- FDR:0.03341571[10](GO:0044217); immune response- FDR:0.021357[308](GO:0006955); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); defense response- FDR:0.048025[369](GO:0006952)
Egr3	187	7	cellular response to organonitrogen compound- FDR:0.14012[182](GO:0071417); cellular response to nitrogen compound- FDR:0.1825515[210](GO:1901699); cellular response to hormone stimulus- FDR:0.19215947[219](GO:0032870); regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); cell migration- FDR:0.156279[392](GO:0016477); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)	regulation of cell adhesion- FDR:0.02268692[337](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0177975[348](GO:1901701); cellular response to endogenous stimulus- FDR:0.04449375[424](GO:0071495)
Arnt	188.5	1	sequence-specific DNA binding- FDR:0.14455929[452](GO:0043565)	NA
Ppp3r1	191.5	2	regulation of protein transport- FDR:0.14651156[398](GO:0051223); regulation of establishment of protein localization- FDR:0.1452276[433](GO:0070201)	NA
Frzb	195	5	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); positive regulation of apoptotic process- FDR:0.18144205[365](GO:0043065); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); positive regulation of cell death- FDR:0.16166793[390](GO:0010942); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)	negative regulation of cell proliferation- FDR:0.02681182[359](GO:0008285); negative regulation of cell differentiation- FDR:0.02373[366](GO:0045596); negative regulation of developmental process- FDR:0.0228825[485](GO:0051093)
