# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_late_up_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_late_up_regulation_mixed_model_results.tsv
# only top 174 pathways
# only top 200 genes from the score file are shown ranking in ()
# FDR: corrected p value, []: gene member size of the pathway
geneSymbol	rank	Count	name	sig_paths
Ncf4	78	4	vacuolar membrane- FDR:0.02154622[229](GO:0005774); vacuolar part- FDR:0.02315042[254](GO:0044437); lipid binding- FDR:0.009252[364](GO:0008289); endosome- FDR:0.00308[494](GO:0005768)	vacuolar membrane- FDR:0.02154622[229](GO:0005774); vacuolar part- FDR:0.02315042[254](GO:0044437); lipid binding- FDR:0.009252[364](GO:0008289); endosome- FDR:0.00308[494](GO:0005768)
Csf1r	79	37	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); inflammatory response- FDR:2.526e-10[151](GO:0006954); leukocyte differentiation- FDR:0.004247[163](GO:0002521); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); signaling receptor activity- FDR:0.001659[405](GO:0038023); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); receptor activity- FDR:3.157e-10[473](GO:0004872); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); inflammatory response- FDR:2.526e-10[151](GO:0006954); leukocyte differentiation- FDR:0.004247[163](GO:0002521); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); signaling receptor activity- FDR:0.001659[405](GO:0038023); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); receptor activity- FDR:3.157e-10[473](GO:0004872); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Necap2	80	2	endocytosis- FDR:2.806e-10[251](GO:0006897); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023)	endocytosis- FDR:2.806e-10[251](GO:0006897); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023)
Cxcl16	81	28	cellular response to lipopolysaccharide- FDR:0.009268[60](GO:0071222); cellular response to molecule of bacterial origin- FDR:0.002127[66](GO:0071219); leukocyte migration- FDR:0.04148134[70](GO:0050900); cellular response to biotic stimulus- FDR:0.003948[79](GO:0071216); response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); response to bacterium- FDR:2.02e-10[154](GO:0009617); innate immune response- FDR:1.329e-10[173](GO:0045087); cellular response to lipid- FDR:0.01742788[184](GO:0071396); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); endocytosis- FDR:2.806e-10[251](GO:0006897); response to lipid- FDR:1.629e-10[307](GO:0033993); immune response- FDR:2.405e-10[309](GO:0006955); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); receptor activity- FDR:3.157e-10[473](GO:0004872)	cellular response to lipopolysaccharide- FDR:0.009268[60](GO:0071222); cellular response to molecule of bacterial origin- FDR:0.002127[66](GO:0071219); leukocyte migration- FDR:0.04148134[70](GO:0050900); cellular response to biotic stimulus- FDR:0.003948[79](GO:0071216); response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); response to bacterium- FDR:2.02e-10[154](GO:0009617); innate immune response- FDR:1.329e-10[173](GO:0045087); cellular response to lipid- FDR:0.01742788[184](GO:0071396); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); endocytosis- FDR:2.806e-10[251](GO:0006897); response to lipid- FDR:1.629e-10[307](GO:0033993); immune response- FDR:2.405e-10[309](GO:0006955); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); receptor activity- FDR:3.157e-10[473](GO:0004872)
Elk3	82	2	wound healing- FDR:0.01220322[133](GO:0042060); response to wounding- FDR:0.00202[167](GO:0009611)	wound healing- FDR:0.01220322[133](GO:0042060); response to wounding- FDR:0.00202[167](GO:0009611)
Hpgd	83	11	fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); cofactor binding- FDR:0.01756194[184](GO:0048037); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); receptor activity- FDR:3.157e-10[473](GO:0004872); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); cofactor binding- FDR:0.01756194[184](GO:0048037); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); receptor activity- FDR:3.157e-10[473](GO:0004872); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Serpina3n	84	6	inflammatory response- FDR:2.526e-10[151](GO:0006954); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); defense response- FDR:2.658e-10[368](GO:0006952)	inflammatory response- FDR:2.526e-10[151](GO:0006954); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); defense response- FDR:2.658e-10[368](GO:0006952)
Cd53	85	6	single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell surface- FDR:1.943e-10[384](GO:0009986); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell surface- FDR:1.943e-10[384](GO:0009986); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
Gpr34	86	3	transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)	transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)
Slco2b1	87	2	apical plasma membrane- FDR:0.03542176[149](GO:0016324); apical part of cell- FDR:0.009655[206](GO:0045177)	apical plasma membrane- FDR:0.03542176[149](GO:0016324); apical part of cell- FDR:0.009655[206](GO:0045177)
Vkorc1	88	10	wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); cofactor binding- FDR:0.01756194[184](GO:0048037); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)	wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); cofactor binding- FDR:0.01756194[184](GO:0048037); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)
Lcp1	89	22	leukocyte activation involved in immune response- FDR:0.004997[66](GO:0002366); cell activation involved in immune response- FDR:0.005051[67](GO:0002263); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); immune effector process- FDR:6.314e-10[167](GO:0002252); response to wounding- FDR:0.00202[167](GO:0009611); lymphocyte activation- FDR:0.007719[182](GO:0046649); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); immune response- FDR:2.405e-10[309](GO:0006955); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	leukocyte activation involved in immune response- FDR:0.004997[66](GO:0002366); cell activation involved in immune response- FDR:0.005051[67](GO:0002263); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); immune effector process- FDR:6.314e-10[167](GO:0002252); response to wounding- FDR:0.00202[167](GO:0009611); lymphocyte activation- FDR:0.007719[182](GO:0046649); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); immune response- FDR:2.405e-10[309](GO:0006955); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
Ggta1	90	2	carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135)	carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135)
Cd86	91	47	cellular response to lipopolysaccharide- FDR:0.009268[60](GO:0071222); cellular response to molecule of bacterial origin- FDR:0.002127[66](GO:0071219); immune response-activating signal transduction- FDR:0.01096542[69](GO:0002757); immune response-regulating signaling pathway- FDR:0.0006735[78](GO:0002764); cellular response to biotic stimulus- FDR:0.003948[79](GO:0071216); activation of immune response- FDR:5.612e-10[87](GO:0002253); positive regulation of defense response- FDR:0.0009936[94](GO:0031349); regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); external side of plasma membrane- FDR:0.0001981[104](GO:0009897); positive regulation of lymphocyte activation- FDR:0.01854546[104](GO:0051251); defense response to other organism- FDR:1.122e-10[108](GO:0098542); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); positive regulation of leukocyte activation- FDR:0.007101[116](GO:0002696); positive regulation of cell activation- FDR:0.001911[123](GO:0050867); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); positive regulation of immune response- FDR:1.232e-10[154](GO:0050778); response to bacterium- FDR:2.02e-10[154](GO:0009617); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); immune effector process- FDR:6.314e-10[167](GO:0002252); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); lymphocyte activation- FDR:0.007719[182](GO:0046649); cellular response to lipid- FDR:0.01742788[184](GO:0071396); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); side of membrane- FDR:1.098e-10[222](GO:0098552); leukocyte activation- FDR:1.295e-10[227](GO:0045321); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of defense response- FDR:1.742e-10[271](GO:0031347); cell activation- FDR:2.526e-09[276](GO:0001775); response to lipid- FDR:1.629e-10[307](GO:0033993); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); defense response- FDR:2.658e-10[368](GO:0006952); cell surface- FDR:1.943e-10[384](GO:0009986); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	cellular response to lipopolysaccharide- FDR:0.009268[60](GO:0071222); cellular response to molecule of bacterial origin- FDR:0.002127[66](GO:0071219); immune response-activating signal transduction- FDR:0.01096542[69](GO:0002757); immune response-regulating signaling pathway- FDR:0.0006735[78](GO:0002764); cellular response to biotic stimulus- FDR:0.003948[79](GO:0071216); activation of immune response- FDR:5.612e-10[87](GO:0002253); positive regulation of defense response- FDR:0.0009936[94](GO:0031349); regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); response to lipopolysaccharide- FDR:0.0009776[99](GO:0032496); external side of plasma membrane- FDR:0.0001981[104](GO:0009897); positive regulation of lymphocyte activation- FDR:0.01854546[104](GO:0051251); defense response to other organism- FDR:1.122e-10[108](GO:0098542); response to molecule of bacterial origin- FDR:8.418e-10[110](GO:0002237); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); positive regulation of leukocyte activation- FDR:0.007101[116](GO:0002696); positive regulation of cell activation- FDR:0.001911[123](GO:0050867); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); positive regulation of immune response- FDR:1.232e-10[154](GO:0050778); response to bacterium- FDR:2.02e-10[154](GO:0009617); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); immune effector process- FDR:6.314e-10[167](GO:0002252); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); lymphocyte activation- FDR:0.007719[182](GO:0046649); cellular response to lipid- FDR:0.01742788[184](GO:0071396); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); side of membrane- FDR:1.098e-10[222](GO:0098552); leukocyte activation- FDR:1.295e-10[227](GO:0045321); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of defense response- FDR:1.742e-10[271](GO:0031347); cell activation- FDR:2.526e-09[276](GO:0001775); response to lipid- FDR:1.629e-10[307](GO:0033993); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); defense response- FDR:2.658e-10[368](GO:0006952); cell surface- FDR:1.943e-10[384](GO:0009986); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Arsa	92	9	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); side of membrane- FDR:1.098e-10[222](GO:0098552); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); cell surface- FDR:1.943e-10[384](GO:0009986); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023); endosome- FDR:0.00308[494](GO:0005768)	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); side of membrane- FDR:1.098e-10[222](GO:0098552); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); cell surface- FDR:1.943e-10[384](GO:0009986); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023); endosome- FDR:0.00308[494](GO:0005768)
Renbp	94	8	regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Ctsc	95	13	lymphocyte mediated immunity- FDR:4.209e-10[50](GO:0002449); adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:3.885e-10[59](GO:0002460); leukocyte mediated immunity- FDR:4.592e-10[70](GO:0002443); adaptive immune response- FDR:7.216e-10[70](GO:0002250); immune effector process- FDR:6.314e-10[167](GO:0002252); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942)	lymphocyte mediated immunity- FDR:4.209e-10[50](GO:0002449); adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:3.885e-10[59](GO:0002460); leukocyte mediated immunity- FDR:4.592e-10[70](GO:0002443); adaptive immune response- FDR:7.216e-10[70](GO:0002250); immune effector process- FDR:6.314e-10[167](GO:0002252); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942)
Apbb1ip	96	16	leukocyte activation involved in immune response- FDR:0.004997[66](GO:0002366); cell activation involved in immune response- FDR:0.005051[67](GO:0002263); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); immune effector process- FDR:6.314e-10[167](GO:0002252); lymphocyte activation- FDR:0.007719[182](GO:0046649); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); immune response- FDR:2.405e-10[309](GO:0006955); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	leukocyte activation involved in immune response- FDR:0.004997[66](GO:0002366); cell activation involved in immune response- FDR:0.005051[67](GO:0002263); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); immune effector process- FDR:6.314e-10[167](GO:0002252); lymphocyte activation- FDR:0.007719[182](GO:0046649); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); immune response- FDR:2.405e-10[309](GO:0006955); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
