# 2017-01-31
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE64398_het_TASTPM_2m_Hipp_rep1	DentateGranule	2.10142309267114	0.894143279540265	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	DentateGranule	-0.0102220016264233	0.757000117332755	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	DentateGranule	-2.6971934684445	0.582491737721093	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	DentateGranule	0.039127172012647	0.760205154838094	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	DentateGranule	0.203500012438305	0.770880533564321	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	DentateGranule	0.609053311900682	0.797219648069006	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	DentateGranule	-7.18132480929877	0.291264791725641	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	DentateGranule	-1.56151806803074	0.656249452061737	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	DentateGranule	-1.89999576705521	0.634266637759138	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	DentateGranule	-3.12359968704384	0.554798306963443	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	DentateGranule	-1.24537386820471	0.676781792176461	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	DentateGranule	-2.08781910660229	0.622068240030551	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep2	DentateGranule	0.274386614259645	0.775484343531335	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep3	DentateGranule	1.91246096824419	0.881870922148701	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_2m_Hipp_rep4	DentateGranule	3.23433936458939	0.967721799182031	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep1	DentateGranule	1.92348088361177	0.882586622928558	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep2	DentateGranule	1.2688510816133	0.840070955232415	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_2m_Hipp_rep3	DentateGranule	0.490859469592486	0.789543416238489	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	DentateGranule	-1.36286363034112	0.669151287623443	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	DentateGranule	-3.42213019161648	0.53540990806864	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	DentateGranule	-0.550630918626365	0.72190265329268	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	DentateGranule	1.53217528884023	0.857172841606413	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	DentateGranule	0.852114911990513	0.813005556665841	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	DentateGranule	-0.126349952343369	0.749458057151805	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep1	DentateGranule	-6.29220305219205	0.349009802800845	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep2	DentateGranule	-2.03754920545795	0.625333075217776	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep3	DentateGranule	-3.74406538103573	0.514501465631007	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TAU_4m_Hipp_rep4	DentateGranule	-11.6660388751625	-8.07572429550378e-16	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep1	DentateGranule	3.73133902037155	0.999999999999997	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep2	DentateGranule	-0.475866816808958	0.726758291851704	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep3	DentateGranule	0.485269460437196	0.789180366815839	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_4m_Hipp_rep4	DentateGranule	2.46496679396721	0.917754033511661	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep1	DentateGranule	-1.48809876629372	0.661017751069214	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep2	DentateGranule	3.30384480685753	0.972235908190701	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep3	DentateGranule	3.23947190959337	0.968055138081602	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_8m_Hipp_rep4	DentateGranule	-2.44589530427435	0.598812579222491	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep1	DentateGranule	2.73517299482927	0.93530287869136	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep2	DentateGranule	2.92900846984321	0.947891741309986	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE64398_TPM_18m_Hipp_rep3	DentateGranule	3.35894508483439	0.975814457626242	Disease	0.286789520867438	0.286789520867438	mixed_model
GSE36237_HippVeh_WT_1	GabaSSTReln	2.79883961598673	0.711070477040277	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	GabaSSTReln	-3.74139318702326	0.282937419065723	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	GabaSSTReln	3.68751695166739	0.769244575231787	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	GabaSSTReln	2.21849838105268	0.673080504043185	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	GabaSSTReln	-3.95764105025237	0.268781522516882	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	GabaSSTReln	-0.763063626631574	0.47790316122702	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	GabaSSTReln	-1.71141812858974	0.415822509788982	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	GabaSSTReln	-2.29878528265227	0.377372610007606	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	GabaSSTReln	1.38944330236926	0.61880936465764	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_2	GabaSSTReln	-1.90112049715488	0.403404319549419	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_3	GabaSSTReln	0.743512940371261	0.576525832947035	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_4	GabaSSTReln	-0.0177043696899669	0.52669545158971	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_5	GabaSSTReln	1.24042488917276	0.609054404726096	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_6	GabaSSTReln	0.371855227327183	0.5521965838212	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_7	GabaSSTReln	1.32496163959773	0.614588302151585	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_8	GabaSSTReln	-0.576142392051763	0.49013929443075	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_WT_rep1	GabaSSTReln	0.208810252208264	0.541523424946347	WT	NA	NA	mixed_model
GSE48622_WT_rep2	GabaSSTReln	-2.98480773104039	0.332464592584675	WT	NA	NA	mixed_model
GSE48622_WT_rep3	GabaSSTReln	-0.642006949730649	0.485827705632531	WT	NA	NA	mixed_model
GSE48622_WT_rep4	GabaSSTReln	-0.280318235137559	0.509504369763257	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	GabaSSTReln	0.568899313882654	0.56509537349333	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep2	GabaSSTReln	0.0609465280153682	0.531844052619864	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep3	GabaSSTReln	-0.730139141186746	0.480058445459295	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep4	GabaSSTReln	-1.37476066525131	0.437860592164689	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep1	GabaSSTReln	1.99324929086704	0.658335374214965	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep2	GabaSSTReln	-0.701019112603483	0.481964684466554	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep3	GabaSSTReln	-0.0327016649468093	0.525713707044362	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep4	GabaSSTReln	-0.168491343683072	0.516824719121488	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep1	GabaSSTReln	2.85013707355723	0.714428482487097	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep2	GabaSSTReln	1.35661096281912	0.616660112428332	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep3	GabaSSTReln	2.20818656300143	0.672405477583343	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep4	GabaSSTReln	1.10234623068293	0.600015576892159	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_VH_rep1	GabaSSTReln	3.67940248237183	0.768713390385928	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	GabaSSTReln	-0.233813103690084	0.512548662640561	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	GabaSSTReln	2.73043027673296	0.706592303175387	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	GabaSSTReln	4.60929428437448	0.829585446896461	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	GabaSSTReln	-1.04777214758504	0.459265731432301	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	GabaSSTReln	-4.78054176568778	0.214913256612546	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	GabaSSTReln	-0.218726334539623	0.513536264275838	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	GabaSSTReln	-1.42519415346095	0.434559143396447	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	GabaSSTReln	-3.83692650019683	0.276683670806392	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	GabaSSTReln	-1.97481688053142	0.398580048162299	WT	NA	NA	mixed_model
GSE63617_3m_hp_AD11_rep1	GabaSSTReln	-1.51762233060229	0.42850866181354	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep2	GabaSSTReln	5.16535960628006	0.865986283666595	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep3	GabaSSTReln	1.75931367310142	0.643021611781758	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep4	GabaSSTReln	1.28385779486995	0.611897585281427	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep5	GabaSSTReln	0.974751316307753	0.591663030045768	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep1	GabaSSTReln	-0.00461102211915664	0.527552560977625	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep2	GabaSSTReln	0.776810766413567	0.578705556592474	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep3	GabaSSTReln	1.38323353187555	0.618402864138336	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep4	GabaSSTReln	-4.08146174003971	0.26067604184733	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep5	GabaSSTReln	-4.35171574338428	0.242984825591461	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_WT_2m_Hipp_rep1	GabaSSTReln	-2.21652470729445	0.382757505735244	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	GabaSSTReln	-4.07326386409243	0.261212686612726	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	GabaSSTReln	0.172467571215738	0.539144380710925	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	GabaSSTReln	-6.47216368102245	0.104177249904086	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	GabaSSTReln	-2.83444222490633	0.342307735159881	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	GabaSSTReln	-5.29130186875922	0.181478164712035	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	GabaSSTReln	0.360229525911958	0.551435548664208	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	GabaSSTReln	3.85181850233514	0.77999999135168	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	GabaSSTReln	0.988418865290105	0.592557727484999	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	GabaSSTReln	0.805709818201022	0.580597330140448	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	GabaSSTReln	2.96548611379668	0.721979396777093	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	GabaSSTReln	3.15252026057232	0.734222921375768	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	GabaSSTReln	-1.99010852438558	0.397579035133875	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	GabaSSTReln	-0.312662938090076	0.507387038927883	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	GabaSSTReln	-1.15633351017707	0.452159148296144	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	GabaSSTReln	0.866421949313068	0.584571633675514	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	GabaSSTReln	2.24636298987164	0.674904561464725	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	GabaSSTReln	-2.20819682979273	0.383302660589611	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	GabaSSTReln	2.03475524698341	0.661052413875707	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	GabaSSTReln	-2.58068754628632	0.35891888185835	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	GabaSSTReln	-1.15299503111034	0.452377689943647	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	GabaSSTReln	3.71466173930148	0.77102151212194	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	GabaSSTReln	-6.13554989725856	0.12621247295194	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	GabaSSTReln	2.40971314362807	0.685597697772681	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	GabaSSTReln	-1.43037301112046	0.434220127915903	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	GabaSSTReln	-3.59197355561114	0.292718643319462	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	GabaSSTReln	3.04672380561523	0.72729733307518	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	GabaSSTReln	2.04654798680475	0.661824383607317	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	GabaSSTReln	0.644608093456644	0.570051379233618	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	GabaSSTReln	2.0177448055574	0.659938885882962	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	GabaSSTReln	3.16254007745287	0.73487883301846	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	GabaSSTReln	0.254403043798624	0.54450799474273	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	GabaSSTReln	2.44587566756615	0.687964948667873	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	GabaSSTReln	-5.91587247270255	0.140592873524203	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	GabaSSTReln	-0.661862870120917	0.484527908488968	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	GabaSSTReln	-3.547559657133	0.295626041074978	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	GabaSSTReln	-3.497949357133	0.298873602757531	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	GabaSSTReln	1.83075686753271	0.64769838617567	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep1	GabaSSTReln	-1.71697065670117	0.415459033302527	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	GabaSSTReln	2.12996795793019	0.667285175051568	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	GabaSSTReln	2.00211128981738	0.658915493428555	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	GabaSSTReln	2.2394964848288	0.674455070156061	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	GabaSSTReln	1.85985992541492	0.6496035142564	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	GabaSSTReln	0.349871197455345	0.550757477566251	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	GabaSSTReln	6.42712765674431	0.948583437341497	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	GabaSSTReln	2.0240199325012	0.66034966472961	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	GabaSSTReln	1.09057764112935	0.599245188071856	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	GabaSSTReln	7.21257573988941	1	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	GabaSSTReln	2.20696756070287	0.672325679937375	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	GabaSSTReln	4.9845911410062	0.854152919602329	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep2	GabaSSTReln	1.98053404015169	0.657503015591711	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep3	GabaSSTReln	-1.54898028592084	0.426455924899316	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep4	GabaSSTReln	-1.71129469620403	0.415830589850707	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep1	GabaSSTReln	-3.14992706534165	0.32165564317043	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep2	GabaSSTReln	-0.688777757073429	0.482766021228516	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep3	GabaSSTReln	-3.74907668436345	0.282434446264712	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	GabaSSTReln	3.56552325938372	0.761258692449912	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	GabaSSTReln	3.30844045572819	0.744429681893734	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	GabaSSTReln	1.47436992985934	0.624368783997279	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	GabaSSTReln	1.47036839532688	0.624106837784113	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	GabaSSTReln	-2.47156261896311	0.366062356753408	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	GabaSSTReln	2.14097462992808	0.668005687651426	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep1	GabaSSTReln	2.0126672985201	0.659606504960105	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep2	GabaSSTReln	1.41722695925737	0.620628122849206	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep3	GabaSSTReln	1.96299036501836	0.656354581352568	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep4	GabaSSTReln	4.21373521525607	0.803691580581291	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep1	GabaSSTReln	-4.04746118918751	0.26290176687083	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep2	GabaSSTReln	-8.06359292120639	2.32565753731712e-16	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep3	GabaSSTReln	-0.232215596458366	0.512653237764544	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep4	GabaSSTReln	-3.68715041004533	0.286488229362553	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep1	GabaSSTReln	3.96187579675677	0.787204500339716	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep2	GabaSSTReln	-1.83493148092988	0.407737147871325	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep3	GabaSSTReln	-3.0837637911277	0.325986786383221	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep4	GabaSSTReln	3.30103887328092	0.743945163647604	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep1	GabaSSTReln	-2.79767615454987	0.344714495072797	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep2	GabaSSTReln	-3.5820568042109	0.293367808147388	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep3	GabaSSTReln	-6.05139595625582	0.13172131112136	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_WT_1	Microglia	-0.0303468723342252	0.307944471365492	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	Microglia	-0.492218165610279	0.289831970871847	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	Microglia	-1.51243729623694	0.249823596729275	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	Microglia	-1.35572921215085	0.255968978119478	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	Microglia	0.934859473869274	0.345795493233682	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	Microglia	-2.30441574780733	0.218765788409389	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	Microglia	0.718664597816547	0.337317309254215	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	Microglia	-1.3062843268986	0.257907982603145	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	Microglia	-0.598118420160103	0.285679042467906	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_2	Microglia	2.73011327439581	0.416197217310569	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_3	Microglia	-0.761481584255389	0.279272678977914	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_4	Microglia	0.898555618552765	0.344371820433674	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_5	Microglia	-0.664959132268208	0.28305785243363	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_6	Microglia	4.85713612858119	0.499609421223839	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_7	Microglia	-0.602502310862239	0.28550712612744	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_TG_8	Microglia	-1.60930837968753	0.246024751526375	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_WT_rep1	Microglia	3.02121805241777	0.427613028408562	WT	NA	NA	mixed_model
GSE48622_WT_rep2	Microglia	2.23434829061498	0.396755559766169	WT	NA	NA	mixed_model
GSE48622_WT_rep3	Microglia	2.98869653578924	0.426337681803212	WT	NA	NA	mixed_model
GSE48622_WT_rep4	Microglia	2.22782589648494	0.396499781005678	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	Microglia	-1.33497471698949	0.256782875430976	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep2	Microglia	-0.288296962297609	0.297828836988958	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep3	Microglia	-1.42451988292534	0.253271319536881	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APLP2KO_rep4	Microglia	-0.340085374576195	0.295797929988205	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep1	Microglia	-1.27249897655615	0.259232891043363	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep2	Microglia	0.479966059959433	0.32795663356878	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep3	Microglia	2.12053502958151	0.392292319082751	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_APPKO_rep4	Microglia	0.924396796787254	0.345385194419766	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep1	Microglia	-3.28483616708908	0.180318139493467	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep2	Microglia	-2.62869255192832	0.206049120670508	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep3	Microglia	-3.39726329939749	0.175909256501429	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE48622_N.dCKO_rep4	Microglia	-2.69592949272806	0.203412392341305	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_VH_rep1	Microglia	-0.668817682243539	0.282906537577412	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	Microglia	0.550733921799914	0.330731828631085	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	Microglia	-0.756873578927795	0.279453384079066	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	Microglia	-2.70617285483495	0.203010694067525	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	Microglia	5.85622644637215	0.538789219010859	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	Microglia	1.33189423350091	0.361365398496281	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	Microglia	-0.42375598774956	0.292516747449977	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	Microglia	1.03254883995136	0.349626427775717	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	Microglia	1.43549422678004	0.36542812107014	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	Microglia	-0.796949837464694	0.277881774708446	WT	NA	NA	mixed_model
